t_s,q1_deg,q2_deg,q3_deg,q1d_dps,q2d_dps,q3d_dps,q1dd_dps2,q2dd_dps2,q3dd_dps2,ee_x_mm,ee_y_mm,ee_z_mm
11.7800,76.9421,71.9445,-148.0383,50.9505,2.0911,-7.7331,-332.5439,-13.6485,50.4727,31.4162,135.4533,-3.5881
11.7900,77.4349,71.9647,-148.1131,47.6219,1.9545,-7.2279,-332.9799,-13.6664,50.5389,30.2005,135.4971,-3.6096
11.8000,77.8945,71.9836,-148.1829,44.2949,1.8180,-6.7230,-332.2117,-13.6349,50.4223,29.0683,135.5281,-3.6295
11.8100,78.3209,72.0011,-148.2476,40.9818,1.6820,-6.2201,-330.1977,-13.5522,50.1166,28.0192,135.5484,-3.6478
11.8200,78.7142,72.0172,-148.3073,37.6952,1.5471,-5.7213,-326.8963,-13.4167,49.6155,27.0525,135.5599,-3.6646
11.8300,79.0749,72.0320,-148.3620,34.4483,1.4139,-5.2285,-322.2661,-13.2267,48.9127,26.1671,135.5643,-3.6799
11.8400,79.4034,72.0455,-148.4119,31.2545,1.2828,-4.7437,-316.2655,-12.9804,48.0020,25.3617,135.5634,-3.6939
11.8500,79.7002,72.0577,-148.4569,28.1277,1.1544,-4.2691,-308.8531,-12.6762,46.8769,24.6346,135.5584,-3.7064
11.8600,79.9662,72.0686,-148.4973,25.0823,1.0294,-3.8069,-299.9872,-12.3123,45.5313,23.9837,135.5506,-3.7175
11.8700,80.2022,72.0783,-148.5331,22.1329,0.9084,-3.3593,-289.6263,-11.8871,43.9588,23.4067,135.5410,-3.7274
11.8800,80.4092,72.0868,-148.5645,19.2949,0.7919,-2.9285,-277.7290,-11.3988,42.1530,22.9008,135.5307,-3.7361
11.8900,80.5885,72.0941,-148.5917,16.5836,0.6806,-2.5170,-264.2536,-10.8457,40.1078,22.4631,135.5201,-3.7435
11.9000,80.7414,72.1004,-148.6149,14.0152,0.5752,-2.1272,-249.1588,-10.2262,37.8167,22.0901,135.5100,-3.7499
11.9100,80.8693,72.1056,-148.6344,11.6060,0.4763,-1.7615,-232.4028,-9.5384,35.2735,21.7781,135.5008,-3.7552
11.9200,80.9741,72.1099,-148.6503,9.3728,0.3847,-1.4226,-213.9443,-8.7809,32.4719,21.5228,135.4927,-3.7595
11.9300,81.0574,72.1134,-148.6629,7.3329,0.3010,-1.1130,-193.7417,-7.9517,29.4056,21.3196,135.4859,-3.7630
11.9400,81.1214,72.1160,-148.6726,5.5039,0.2259,-0.8354,-171.7535,-7.0492,26.0683,21.1637,135.4804,-3.7656
11.9500,81.1683,72.1179,-148.6797,3.9039,0.1602,-0.5925,-147.9380,-6.0718,22.4537,21.0496,135.4764,-3.7675
11.9600,81.2004,72.1192,-148.6846,2.5514,0.1047,-0.3872,-122.2539,-5.0176,18.5554,20.9716,135.4735,-3.7689
11.9700,81.2202,72.1200,-148.6876,1.4652,0.0601,-0.2224,-94.6596,-3.8851,14.3672,20.9232,135.4717,-3.7697
11.9800,81.2306,72.1205,-148.6892,0.6647,0.0273,-0.1009,-65.1135,-2.6724,9.8828,20.8979,135.4708,-3.7701
11.9900,81.2345,72.1206,-148.6898,0.1696,0.0070,-0.0257,-33.5741,-1.3780,5.0958,20.8884,135.4704,-3.7703
12.0000,81.2351,72.1207,-148.6899,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.8870,135.4704,-3.7703
12.0100,81.2351,72.1203,-148.6899,0.0000,-0.1058,-0.0074,0.0000,-20.9503,-1.4716,20.8870,135.4703,-3.7709
12.0200,81.2351,72.1179,-148.6901,0.0000,-0.4148,-0.0291,0.0000,-40.6309,-2.8540,20.8869,135.4696,-3.7752
12.0300,81.2351,72.1114,-148.6905,0.0000,-0.9143,-0.0642,0.0000,-59.0676,-4.1491,20.8866,135.4678,-3.7865
12.0400,81.2351,72.0990,-148.6914,0.0000,-1.5921,-0.1118,0.0000,-76.2865,-5.3586,20.8861,135.4644,-3.8081
12.0500,81.2351,72.0790,-148.6928,0.0000,-2.4360,-0.1711,0.0000,-92.3134,-6.4844,20.8852,135.4588,-3.8430
12.0600,81.2351,72.0497,-148.6949,0.0000,-3.4344,-0.2412,0.0000,-107.1742,-7.5283,20.8839,135.4506,-3.8940
12.0700,81.2351,72.0098,-148.6977,0.0000,-4.5757,-0.3214,0.0000,-120.8949,-8.4920,20.8822,135.4395,-3.9637
12.0800,81.2351,71.9578,-148.7013,0.0000,-5.8486,-0.4108,0.0000,-133.5014,-9.3776,20.8800,135.4248,-4.0544
12.0900,81.2351,71.8924,-148.7059,0.0000,-7.2421,-0.5087,0.0000,-145.0195,-10.1866,20.8771,135.4063,-4.1684
12.1000,81.2351,71.8126,-148.7115,0.0000,-8.7455,-0.6143,0.0000,-155.4752,-10.9211,20.8736,135.3835,-4.3076
12.1100,81.2351,71.7172,-148.7182,0.0000,-10.3482,-0.7269,0.0000,-164.8944,-11.5827,20.8694,135.3560,-4.4738
12.1200,81.2351,71.6053,-148.7261,0.0000,-12.0400,-0.8457,0.0000,-173.3030,-12.1734,20.8643,135.3234,-4.6686
12.1300,81.2351,71.4761,-148.7352,0.0000,-13.8110,-0.9701,0.0000,-180.7270,-12.6948,20.8585,135.2853,-4.8934
12.1400,81.2351,71.3289,-148.7455,0.0000,-15.6513,-1.0994,0.0000,-187.1921,-13.1490,20.8517,135.2412,-5.1495
12.1500,81.2351,71.1629,-148.7572,0.0000,-17.5517,-1.2329,0.0000,-192.7245,-13.5376,20.8439,135.1907,-5.4379
12.1600,81.2351,70.9777,-148.7702,0.0000,-19.5028,-1.3699,0.0000,-197.3499,-13.8625,20.8350,135.1333,-5.7594
12.1700,81.2351,70.7727,-148.7846,0.0000,-21.4958,-1.5099,0.0000,-201.0942,-14.1255,20.8251,135.0686,-6.1148
12.1800,81.2351,70.5476,-148.8004,0.0000,-23.5218,-1.6522,0.0000,-203.9835,-14.3284,20.8139,134.9961,-6.5046
12.1900,81.2351,70.3022,-148.8176,0.0000,-25.5727,-1.7963,0.0000,-206.0435,-14.4732,20.8014,134.9152,-6.9291
12.2000,81.2351,70.0361,-148.8363,0.0000,-27.6400,-1.9415,0.0000,-207.3003,-14.5614,20.7876,134.8255,-7.3886
12.2100,81.2351,69.7494,-148.8564,0.0000,-29.7161,-2.0874,0.0000,-207.7796,-14.5951,20.7723,134.7263,-7.8830
12.2200,81.2351,69.4418,-148.8781,0.0000,-31.7931,-2.2332,0.0000,-207.5076,-14.5760,20.7554,134.6172,-8.4124
12.2300,81.2351,69.1135,-148.9011,0.0000,-33.8638,-2.3787,0.0000,-206.5099,-14.5059,20.7370,134.4975,-8.9763
12.2400,81.2351,68.7646,-148.9256,0.0000,-35.9210,-2.5232,0.0000,-204.8127,-14.3867,20.7168,134.3668,-9.5745
12.2500,81.2351,68.3952,-148.9516,0.0000,-37.9578,-2.6663,0.0000,-202.4417,-14.2201,20.6949,134.2243,-10.2064
12.2600,81.2351,68.0055,-148.9789,0.0000,-39.9677,-2.8075,0.0000,-199.4229,-14.0081,20.6710,134.0696,-10.8712
12.2700,81.2351,67.5959,-149.0077,0.0000,-41.9442,-2.9463,0.0000,-195.7821,-13.7524,20.6452,133.9021,-11.5683
12.2800,81.2351,67.1668,-149.0379,0.0000,-43.8813,-3.0824,0.0000,-191.5454,-13.4548,20.6173,133.7211,-12.2966
12.2900,81.2351,66.7185,-149.0693,0.0000,-45.7732,-3.2153,0.0000,-186.7387,-13.1171,20.5872,133.5262,-13.0551
12.3000,81.2351,66.2515,-149.1022,0.0000,-47.6143,-3.3446,0.0000,-181.3877,-12.7413,20.5550,133.3169,-13.8426
12.3100,81.2351,65.7664,-149.1362,0.0000,-49.3992,-3.4700,0.0000,-175.5185,-12.3290,20.5204,133.0926,-14.6579
12.3200,81.2351,65.2637,-149.1715,0.0000,-51.1230,-3.5910,0.0000,-169.1570,-11.8821,20.4834,132.8529,-15.4997
12.3300,81.2351,64.7441,-149.2080,0.0000,-52.7808,-3.7075,0.0000,-162.3291,-11.4025,20.4440,132.5974,-16.3664
12.3400,81.2351,64.2083,-149.2457,0.0000,-54.3681,-3.8190,0.0000,-155.0606,-10.8919,20.4021,132.3256,-17.2565
12.3500,81.2351,63.6570,-149.2844,0.0000,-55.8806,-3.9252,0.0000,-147.3775,-10.3523,20.3577,132.0373,-18.1684
12.3600,81.2351,63.0910,-149.3242,0.0000,-57.3144,-4.0259,0.0000,-139.3058,-9.7853,20.3106,131.7323,-19.1004
12.3700,81.2351,62.5110,-149.3649,0.0000,-58.6656,-4.1209,0.0000,-130.8712,-9.1928,20.2610,131.4102,-20.0508
12.3800,81.2351,61.9179,-149.4066,0.0000,-59.9307,-4.2097,0.0000,-122.0999,-8.5767,20.2087,131.0709,-21.0178
12.3900,81.2351,61.3127,-149.4491,0.0000,-61.1065,-4.2923,0.0000,-113.0175,-7.9387,20.1537,130.7144,-21.9994
12.4000,81.2351,60.6961,-149.4924,0.0000,-62.1901,-4.3684,0.0000,-103.6501,-7.2807,20.0961,130.3407,-22.9938
12.4100,81.2351,60.0692,-149.5364,0.0000,-63.1787,-4.4379,0.0000,-94.0236,-6.6045,20.0358,129.9499,-23.9991
12.4200,81.2351,59.4329,-149.5811,0.0000,-64.0698,-4.5005,0.0000,-84.1639,-5.9119,19.9730,129.5422,-25.0133
12.4300,81.2351,58.7881,-149.6264,0.0000,-64.8612,-4.5561,0.0000,-74.0969,-5.2048,19.9075,129.1177,-26.0345
12.4400,81.2351,58.1360,-149.6722,0.0000,-65.5511,-4.6045,0.0000,-63.8485,-4.4849,19.8396,128.6768,-27.0607
12.4500,81.2351,57.4774,-149.7185,0.0000,-66.1377,-4.6457,0.0000,-53.4446,-3.7541,19.7691,128.2200,-28.0900
12.4600,81.2351,56.8136,-149.7651,0.0000,-66.6196,-4.6796,0.0000,-42.9112,-3.0142,19.6963,127.7478,-29.1203
12.4700,81.2351,56.1454,-149.8120,0.0000,-66.9956,-4.7060,0.0000,-32.2741,-2.2670,19.6212,127.2608,-30.1498
12.4800,81.2351,55.4740,-149.8592,0.0000,-67.2648,-4.7249,0.0000,-21.5592,-1.5144,19.5440,126.7596,-31.1766
12.4900,81.2351,54.8005,-149.9065,0.0000,-67.4266,-4.7363,0.0000,-10.7926,-0.7581,19.4646,126.2450,-32.1988
12.5000,81.2351,54.1258,-149.9539,0.0000,-67.4806,-4.7400,0.0000,0.0000,0.0000,19.3833,125.7179,-33.2145
12.5100,81.2351,53.4512,-150.0013,0.0000,-67.4266,-4.7363,0.0000,10.7926,0.7581,19.3003,125.1793,-34.2220
12.5200,81.2351,52.7777,-150.0486,0.0000,-67.2648,-4.7249,0.0000,21.5592,1.5144,19.2156,124.6300,-35.2196
12.5300,81.2351,52.1063,-150.0958,0.0000,-66.9956,-4.7060,0.0000,32.2741,2.2670,19.1295,124.0713,-36.2056
12.5400,81.2351,51.4381,-150.1427,0.0000,-66.6196,-4.6796,0.0000,42.9112,3.0142,19.0420,123.5042,-37.1784
12.5500,81.2351,50.7742,-150.1893,0.0000,-66.1377,-4.6457,0.0000,53.4446,3.7541,18.9535,122.9300,-38.1364
12.5600,81.2351,50.1157,-150.2356,0.0000,-65.5511,-4.6045,0.0000,63.8485,4.4849,18.8641,122.3499,-39.0782
12.5700,81.2351,49.4636,-150.2814,0.0000,-64.8612,-4.5561,0.0000,74.0969,5.2048,18.7739,121.7652,-40.0025
12.5800,81.2351,48.8188,-150.3267,0.0000,-64.0698,-4.5005,0.0000,84.1639,5.9119,18.6833,121.1774,-40.9079
12.5900,81.2351,48.1825,-150.3714,0.0000,-63.1787,-4.4379,0.0000,94.0236,6.6045,18.5924,120.5877,-41.7932
12.6000,81.2351,47.5556,-150.4154,0.0000,-62.1901,-4.3684,0.0000,103.6501,7.2807,18.5014,119.9975,-42.6573
12.6100,81.2351,46.9390,-150.4587,0.0000,-61.1065,-4.2923,0.0000,113.0175,7.9387,18.4105,119.4085,-43.4992
12.6200,81.2351,46.3338,-150.5012,0.0000,-59.9307,-4.2097,0.0000,122.0999,8.5767,18.3201,118.8219,-44.3179
12.6300,81.2351,45.7407,-150.5429,0.0000,-58.6656,-4.1209,0.0000,130.8712,9.1928,18.2303,118.2392,-45.1125
12.6400,81.2351,45.1607,-150.5836,0.0000,-57.3144,-4.0259,0.0000,139.3058,9.7853,18.1413,117.6619,-45.8823
12.6500,81.2351,44.5947,-150.6234,0.0000,-55.8806,-3.9252,0.0000,147.3775,10.3523,18.0533,117.0914,-46.6266
12.6600,81.2351,44.0434,-150.6621,0.0000,-54.3681,-3.8190,0.0000,155.0606,10.8919,17.9666,116.5292,-47.3447
12.6700,81.2351,43.5076,-150.6998,0.0000,-52.7808,-3.7075,0.0000,162.3291,11.4025,17.8814,115.9766,-48.0363
12.6800,81.2351,42.9880,-150.7363,0.0000,-51.1230,-3.5910,0.0000,169.1570,11.8821,17.7979,115.4350,-48.7008
12.6900,81.2351,42.4853,-150.7716,0.0000,-49.3992,-3.4700,0.0000,175.5185,12.3290,17.7163,114.9057,-49.3379
12.7000,81.2351,42.0002,-150.8056,0.0000,-47.6143,-3.3446,0.0000,181.3877,12.7413,17.6368,114.3900,-49.9474
12.7100,81.2351,41.5332,-150.8384,0.0000,-45.7732,-3.2153,0.0000,186.7387,13.1171,17.5596,113.8891,-50.5290
12.7200,81.2351,41.0849,-150.8699,0.0000,-43.8813,-3.0824,0.0000,191.5454,13.4548,17.4848,113.4040,-51.0826
12.7300,81.2351,40.6558,-150.9001,0.0000,-41.9442,-2.9463,0.0000,195.7821,13.7524,17.4126,112.9360,-51.6083
12.7400,81.2351,40.2462,-150.9288,0.0000,-39.9677,-2.8075,0.0000,199.4229,14.0081,17.3432,112.4859,-52.1060
12.7500,81.2351,39.8565,-150.9562,0.0000,-37.9578,-2.6663,0.0000,202.4417,14.2201,17.2767,112.0547,-52.5759
12.7600,81.2351,39.4871,-150.9822,0.0000,-35.9210,-2.5232,0.0000,204.8127,14.3867,17.2133,111.6432,-53.0180
12.7700,81.2351,39.1382,-151.0067,0.0000,-33.8638,-2.3787,0.0000,206.5099,14.5059,17.1530,111.2521,-53.4327
12.7800,81.2351,38.8099,-151.0297,0.0000,-31.7931,-2.2332,0.0000,207.5076,14.5760,17.0959,110.8821,-53.8203
12.7900,81.2351,38.5023,-151.0513,0.0000,-29.7161,-2.0874,0.0000,207.7796,14.5951,17.0422,110.5336,-54.1810
12.8000,81.2351,38.2155,-151.0715,0.0000,-27.6400,-1.9415,0.0000,207.3003,14.5614,16.9919,110.2070,-54.5153
12.8100,81.2351,37.9495,-151.0902,0.0000,-25.5727,-1.7963,0.0000,206.0435,14.4732,16.9449,109.9027,-54.8237
12.8200,81.2351,37.7040,-151.1074,0.0000,-23.5218,-1.6522,0.0000,203.9835,14.3284,16.9015,109.6208,-55.1067
12.8300,81.2351,37.4790,-151.1232,0.0000,-21.4958,-1.5099,0.0000,201.0942,14.1255,16.8615,109.3614,-55.3649
12.8400,81.2351,37.2740,-151.1376,0.0000,-19.5028,-1.3699,0.0000,197.3499,13.8625,16.8249,109.1243,-55.5990
12.8500,81.2351,37.0888,-151.1506,0.0000,-17.5517,-1.2329,0.0000,192.7245,13.5376,16.7918,108.9094,-55.8097
12.8600,81.2351,36.9228,-151.1623,0.0000,-15.6513,-1.0994,0.0000,187.1921,13.1490,16.7620,108.7163,-55.9978
12.8700,81.2351,36.7756,-151.1726,0.0000,-13.8110,-0.9701,0.0000,180.7270,12.6948,16.7355,108.5446,-56.1641
12.8800,81.2351,36.6464,-151.1817,0.0000,-12.0400,-0.8457,0.0000,173.3030,12.1734,16.7123,108.3937,-56.3096
12.8900,81.2351,36.5345,-151.1896,0.0000,-10.3482,-0.7269,0.0000,164.8944,11.5827,16.6921,108.2627,-56.4352
12.9000,81.2351,36.4391,-151.1963,0.0000,-8.7455,-0.6143,0.0000,155.4752,10.9211,16.6748,108.1508,-56.5421
12.9100,81.2351,36.3592,-151.2019,0.0000,-7.2421,-0.5087,0.0000,145.0195,10.1866,16.6604,108.0571,-56.6314
12.9200,81.2351,36.2939,-151.2065,0.0000,-5.8486,-0.4108,0.0000,133.5014,9.3776,16.6485,107.9803,-56.7044
12.9300,81.2351,36.2419,-151.2101,0.0000,-4.5757,-0.3214,0.0000,120.8949,8.4920,16.6391,107.9191,-56.7624
12.9400,81.2351,36.2019,-151.2129,0.0000,-3.4344,-0.2412,0.0000,107.1742,7.5283,16.6318,107.8721,-56.8069
12.9500,81.2351,36.1727,-151.2150,0.0000,-2.4360,-0.1711,0.0000,92.3134,6.4844,16.6265,107.8376,-56.8394
12.9600,81.2351,36.1527,-151.2164,0.0000,-1.5921,-0.1118,0.0000,76.2865,5.3586,16.6229,107.8141,-56.8617
12.9700,81.2351,36.1403,-151.2173,0.0000,-0.9143,-0.0642,0.0000,59.0676,4.1491,16.6207,107.7995,-56.8755
12.9800,81.2351,36.1338,-151.2177,0.0000,-0.4148,-0.0291,0.0000,40.6309,2.8540,16.6195,107.7918,-56.8827
12.9900,81.2351,36.1314,-151.2179,0.0000,-0.1058,-0.0074,0.0000,20.9503,1.4716,16.6190,107.7889,-56.8854
13.0000,81.2351,36.1310,-151.2179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.6190,107.7885,-56.8858
13.0100,81.2351,36.1314,-151.2179,0.0000,0.1058,0.0074,0.0000,20.9503,1.4716,16.6190,107.7889,-56.8854
13.0200,81.2351,36.1338,-151.2177,0.0000,0.4148,0.0291,0.0000,40.6309,2.8540,16.6195,107.7918,-56.8827
13.0300,81.2351,36.1403,-151.2173,0.0000,0.9143,0.0642,0.0000,59.0676,4.1491,16.6207,107.7995,-56.8755
13.0400,81.2351,36.1527,-151.2164,0.0000,1.5921,0.1118,0.0000,76.2865,5.3586,16.6229,107.8141,-56.8617
13.0500,81.2351,36.1727,-151.2150,0.0000,2.4360,0.1711,0.0000,92.3134,6.4844,16.6265,107.8376,-56.8394
13.0600,81.2351,36.2019,-151.2129,0.0000,3.4344,0.2412,0.0000,107.1742,7.5283,16.6318,107.8721,-56.8069
13.0700,81.2351,36.2419,-151.2101,0.0000,4.5757,0.3214,0.0000,120.8949,8.4920,16.6391,107.9191,-56.7624
13.0800,81.2351,36.2939,-151.2065,0.0000,5.8486,0.4108,0.0000,133.5014,9.3776,16.6485,107.9803,-56.7044
13.0900,81.2351,36.3592,-151.2019,0.0000,7.2421,0.5087,0.0000,145.0195,10.1866,16.6604,108.0571,-56.6314
13.1000,81.2351,36.4391,-151.1963,0.0000,8.7455,0.6143,0.0000,155.4752,10.9211,16.6748,108.1508,-56.5421
13.1100,81.2351,36.5345,-151.1896,0.0000,10.3482,0.7269,0.0000,164.8944,11.5827,16.6921,108.2627,-56.4352
13.1200,81.2351,36.6464,-151.1817,0.0000,12.0400,0.8457,0.0000,173.3030,12.1734,16.7123,108.3937,-56.3096
13.1300,81.2351,36.7756,-151.1726,0.0000,13.8110,0.9701,0.0000,180.7270,12.6948,16.7355,108.5446,-56.1641
13.1400,81.2351,36.9228,-151.1623,0.0000,15.6513,1.0994,0.0000,187.1921,13.1490,16.7620,108.7163,-55.9978
13.1500,81.2351,37.0888,-151.1506,0.0000,17.5517,1.2329,0.0000,192.7245,13.5376,16.7918,108.9094,-55.8097
13.1600,81.2351,37.2740,-151.1376,0.0000,19.5028,1.3699,0.0000,197.3499,13.8625,16.8249,109.1243,-55.5990
13.1700,81.2351,37.4790,-151.1232,0.0000,21.4958,1.5099,0.0000,201.0942,14.1255,16.8615,109.3614,-55.3649
13.1800,81.2351,37.7040,-151.1074,0.0000,23.5218,1.6522,0.0000,203.9835,14.3284,16.9015,109.6208,-55.1067
13.1900,81.2351,37.9495,-151.0902,0.0000,25.5727,1.7963,0.0000,206.0435,14.4732,16.9449,109.9027,-54.8237
13.2000,81.2351,38.2155,-151.0715,0.0000,27.6400,1.9415,0.0000,207.3003,14.5614,16.9919,110.2070,-54.5153
13.2100,81.2351,38.5023,-151.0513,0.0000,29.7161,2.0874,0.0000,207.7796,14.5951,17.0422,110.5336,-54.1810
13.2200,81.2351,38.8099,-151.0297,0.0000,31.7931,2.2332,0.0000,207.5076,14.5760,17.0959,110.8821,-53.8203
13.2300,81.2351,39.1382,-151.0067,0.0000,33.8638,2.3787,0.0000,206.5099,14.5059,17.1530,111.2521,-53.4327
13.2400,81.2351,39.4871,-150.9822,0.0000,35.9210,2.5232,0.0000,204.8127,14.3867,17.2133,111.6432,-53.0180
13.2500,81.2351,39.8565,-150.9562,0.0000,37.9578,2.6663,0.0000,202.4417,14.2201,17.2767,112.0547,-52.5759
13.2600,81.2351,40.2462,-150.9288,0.0000,39.9677,2.8075,0.0000,199.4229,14.0081,17.3432,112.4859,-52.1060
13.2700,81.2351,40.6558,-150.9001,0.0000,41.9442,2.9463,0.0000,195.7821,13.7524,17.4126,112.9360,-51.6083
13.2800,81.2351,41.0849,-150.8699,0.0000,43.8813,3.0824,0.0000,191.5454,13.4548,17.4848,113.4040,-51.0826
13.2900,81.2351,41.5332,-150.8384,0.0000,45.7732,3.2153,0.0000,186.7387,13.1171,17.5596,113.8891,-50.5290
13.3000,81.2351,42.0002,-150.8056,0.0000,47.6143,3.3446,0.0000,181.3877,12.7413,17.6368,114.3900,-49.9474
13.3100,81.2351,42.4853,-150.7716,0.0000,49.3992,3.4700,0.0000,175.5185,12.3290,17.7163,114.9057,-49.3379
13.3200,81.2351,42.9880,-150.7363,0.0000,51.1230,3.5910,0.0000,169.1570,11.8821,17.7979,115.4350,-48.7008
13.3300,81.2351,43.5076,-150.6998,0.0000,52.7808,3.7075,0.0000,162.3291,11.4025,17.8814,115.9766,-48.0363
13.3400,81.2351,44.0434,-150.6621,0.0000,54.3681,3.8190,0.0000,155.0606,10.8919,17.9666,116.5292,-47.3447
13.3500,81.2351,44.5947,-150.6234,0.0000,55.8806,3.9252,0.0000,147.3775,10.3523,18.0533,117.0914,-46.6266
13.3600,81.2351,45.1607,-150.5836,0.0000,57.3144,4.0259,0.0000,139.3058,9.7853,18.1413,117.6619,-45.8823
13.3700,81.2351,45.7407,-150.5429,0.0000,58.6656,4.1209,0.0000,130.8712,9.1928,18.2303,118.2392,-45.1125
13.3800,81.2351,46.3338,-150.5012,0.0000,59.9307,4.2097,0.0000,122.0999,8.5767,18.3201,118.8219,-44.3179
13.3900,81.2351,46.9390,-150.4587,0.0000,61.1065,4.2923,0.0000,113.0175,7.9387,18.4105,119.4085,-43.4992
13.4000,81.2351,47.5556,-150.4154,0.0000,62.1901,4.3684,0.0000,103.6501,7.2807,18.5014,119.9975,-42.6573
13.4100,81.2351,48.1825,-150.3714,0.0000,63.1787,4.4379,0.0000,94.0236,6.6045,18.5924,120.5877,-41.7932
13.4200,81.2351,48.8188,-150.3267,0.0000,64.0698,4.5005,0.0000,84.1639,5.9119,18.6833,121.1774,-40.9079
13.4300,81.2351,49.4636,-150.2814,0.0000,64.8612,4.5561,0.0000,74.0969,5.2048,18.7739,121.7652,-40.0025
13.4400,81.2351,50.1157,-150.2356,0.0000,65.5511,4.6045,0.0000,63.8485,4.4849,18.8641,122.3499,-39.0782
13.4500,81.2351,50.7742,-150.1893,0.0000,66.1377,4.6457,0.0000,53.4446,3.7541,18.9535,122.9300,-38.1364
13.4600,81.2351,51.4381,-150.1427,0.0000,66.6196,4.6796,0.0000,42.9112,3.0142,19.0420,123.5042,-37.1784
13.4700,81.2351,52.1063,-150.0958,0.0000,66.9956,4.7060,0.0000,32.2741,2.2670,19.1295,124.0713,-36.2056
13.4800,81.2351,52.7777,-150.0486,0.0000,67.2648,4.7249,0.0000,21.5592,1.5144,19.2156,124.6300,-35.2196
13.4900,81.2351,53.4512,-150.0013,0.0000,67.4266,4.7363,0.0000,10.7926,0.7581,19.3003,125.1793,-34.2220
13.5000,81.2351,54.1258,-149.9539,0.0000,67.4806,4.7400,0.0000,0.0000,0.0000,19.3833,125.7179,-33.2145
13.5100,81.2351,54.8005,-149.9065,0.0000,67.4266,4.7363,0.0000,-10.7926,-0.7581,19.4646,126.2450,-32.1988
13.5200,81.2351,55.4740,-149.8592,0.0000,67.2648,4.7249,0.0000,-21.5592,-1.5144,19.5440,126.7596,-31.1766
13.5300,81.2351,56.1454,-149.8120,0.0000,66.9956,4.7060,0.0000,-32.2741,-2.2670,19.6212,127.2608,-30.1498
13.5400,81.2351,56.8136,-149.7651,0.0000,66.6196,4.6796,0.0000,-42.9112,-3.0142,19.6963,127.7478,-29.1203
13.5500,81.2351,57.4774,-149.7185,0.0000,66.1377,4.6457,0.0000,-53.4446,-3.7541,19.7691,128.2200,-28.0900
13.5600,81.2351,58.1360,-149.6722,0.0000,65.5511,4.6045,0.0000,-63.8485,-4.4849,19.8396,128.6768,-27.0607
13.5700,81.2351,58.7881,-149.6264,0.0000,64.8612,4.5561,0.0000,-74.0969,-5.2048,19.9075,129.1177,-26.0345
13.5800,81.2351,59.4329,-149.5811,0.0000,64.0698,4.5005,0.0000,-84.1639,-5.9119,19.9730,129.5422,-25.0133
13.5900,81.2351,60.0692,-149.5364,0.0000,63.1787,4.4379,0.0000,-94.0236,-6.6045,20.0358,129.9499,-23.9991
13.6000,81.2351,60.6961,-149.4924,0.0000,62.1901,4.3684,0.0000,-103.6501,-7.2807,20.0961,130.3407,-22.9938
13.6100,81.2351,61.3127,-149.4491,0.0000,61.1065,4.2923,0.0000,-113.0175,-7.9387,20.1537,130.7144,-21.9994
13.6200,81.2351,61.9179,-149.4066,0.0000,59.9307,4.2097,0.0000,-122.0999,-8.5767,20.2087,131.0709,-21.0178
13.6300,81.2351,62.5110,-149.3649,0.0000,58.6656,4.1209,0.0000,-130.8712,-9.1928,20.2610,131.4102,-20.0508
13.6400,81.2351,63.0910,-149.3242,0.0000,57.3144,4.0259,0.0000,-139.3058,-9.7853,20.3106,131.7323,-19.1004
13.6500,81.2351,63.6570,-149.2844,0.0000,55.8806,3.9252,0.0000,-147.3775,-10.3523,20.3577,132.0373,-18.1684
13.6600,81.2351,64.2083,-149.2457,0.0000,54.3681,3.8190,0.0000,-155.0606,-10.8919,20.4021,132.3256,-17.2565
13.6700,81.2351,64.7441,-149.2080,0.0000,52.7808,3.7075,0.0000,-162.3291,-11.4025,20.4440,132.5974,-16.3664
13.6800,81.2351,65.2637,-149.1715,0.0000,51.1230,3.5910,0.0000,-169.1570,-11.8821,20.4834,132.8529,-15.4997
13.6900,81.2351,65.7664,-149.1362,0.0000,49.3992,3.4700,0.0000,-175.5185,-12.3290,20.5204,133.0926,-14.6579
13.7000,81.2351,66.2515,-149.1022,0.0000,47.6143,3.3446,0.0000,-181.3877,-12.7413,20.5550,133.3169,-13.8426
13.7100,81.2351,66.7185,-149.0693,0.0000,45.7732,3.2153,0.0000,-186.7387,-13.1171,20.5872,133.5262,-13.0551
13.7200,81.2351,67.1668,-149.0379,0.0000,43.8813,3.0824,0.0000,-191.5454,-13.4548,20.6173,133.7211,-12.2966
13.7300,81.2351,67.5959,-149.0077,0.0000,41.9442,2.9463,0.0000,-195.7821,-13.7524,20.6452,133.9021,-11.5683
13.7400,81.2351,68.0055,-148.9789,0.0000,39.9677,2.8075,0.0000,-199.4229,-14.0081,20.6710,134.0696,-10.8712
13.7500,81.2351,68.3952,-148.9516,0.0000,37.9578,2.6663,0.0000,-202.4417,-14.2201,20.6949,134.2243,-10.2064
13.7600,81.2351,68.7646,-148.9256,0.0000,35.9210,2.5232,0.0000,-204.8127,-14.3867,20.7168,134.3668,-9.5745
13.7700,81.2351,69.1135,-148.9011,0.0000,33.8638,2.3787,0.0000,-206.5099,-14.5059,20.7370,134.4975,-8.9763
13.7800,81.2351,69.4418,-148.8781,0.0000,31.7931,2.2332,0.0000,-207.5076,-14.5760,20.7554,134.6172,-8.4124
