t_s,q1_deg,q2_deg,q3_deg,q1d_dps,q2d_dps,q3d_dps,q1dd_dps2,q2dd_dps2,q3dd_dps2,ee_x_mm,ee_y_mm,ee_z_mm
17.4000,35.3833,86.0590,-132.1024,69.0880,10.1173,-11.1120,137.7357,-59.0653,67.5983,144.5617,102.6711,49.9985
17.4100,36.0741,86.1601,-132.2135,70.4093,9.4963,-10.4051,126.1963,-64.9410,73.5734,143.0387,104.2068,49.9983
17.4200,36.7782,86.2551,-132.3175,71.6119,8.8185,-9.6405,114.0456,-70.4246,79.0942,141.4925,105.7661,49.9983
17.4300,37.4944,86.3433,-132.4140,72.6902,8.0878,-8.8232,101.3261,-75.4612,84.1148,139.9254,107.3467,49.9982
17.4400,38.2213,86.4242,-132.5022,73.6385,7.3092,-7.9583,88.0869,-79.9993,88.5933,138.3400,108.9460,49.9982
17.4500,38.9576,86.4972,-132.5818,74.4519,6.4879,-7.0513,74.3833,-83.9914,92.4920,136.7388,110.5616,49.9983
17.4600,39.7022,86.5621,-132.6523,75.1261,5.6294,-6.1084,60.2764,-87.3951,95.7784,135.1243,112.1910,49.9983
17.4700,40.4534,86.6184,-132.7134,75.6574,4.7400,-5.1358,45.8327,-90.1736,98.4248,133.4991,113.8314,49.9984
17.4800,41.2100,86.6658,-132.7647,76.0428,3.8259,-4.1399,31.1232,-92.2968,100.4093,131.8658,115.4804,49.9985
17.4900,41.9704,86.7041,-132.8061,76.2799,2.8940,-3.1276,16.2225,-93.7414,101.7157,130.2271,117.1353,49.9986
17.5000,42.7332,86.7330,-132.8374,76.3672,1.9511,-2.1056,1.2082,-94.4917,102.3339,128.5856,118.7935,49.9987
17.5100,43.4969,86.7525,-132.8585,76.3041,1.0042,-1.0809,-13.8405,-94.5401,102.2600,126.9439,120.4522,49.9988
17.5200,44.2599,86.7626,-132.8693,76.0904,0.0603,-0.0604,-28.8435,-93.8867,101.4961,125.3048,122.1089,49.9990
17.5300,45.0208,86.7632,-132.8699,75.7272,-0.8736,0.9490,-43.7214,-92.5400,100.0508,123.6708,123.7608,49.9991
17.5400,45.7781,86.7544,-132.8604,75.2160,-1.7905,1.9406,-58.3959,-90.5163,97.9386,122.0446,125.4053,49.9992
17.5500,46.5303,86.7365,-132.8410,74.5593,-2.6839,2.9078,-72.7916,-87.8396,95.1800,120.4288,127.0399,49.9992
17.5600,47.2759,86.7097,-132.8119,73.7602,-3.5473,3.8442,-86.8364,-84.5409,91.8012,118.8261,128.6618,49.9993
17.5700,48.0135,86.6742,-132.7735,72.8225,-4.3747,4.7438,-100.4625,-80.6583,87.8337,117.2388,130.2685,49.9993
17.5800,48.7417,86.6305,-132.7260,71.7509,-5.1605,5.6009,-113.6074,-76.2353,83.3142,115.6697,131.8574,49.9993
17.5900,49.4592,86.5789,-132.6700,70.5504,-5.8994,6.4101,-126.2141,-71.3209,78.2838,114.1211,133.4261,49.9993
17.6000,50.1647,86.5199,-132.6059,69.2266,-6.5869,7.1666,-138.2320,-65.9683,72.7878,112.5955,134.9721,49.9993
17.6100,50.8570,86.4540,-132.5342,67.7858,-7.2188,7.8659,-149.6166,-60.2341,66.8753,111.0952,136.4930,49.9993
17.6200,51.5348,86.3818,-132.4556,66.2343,-7.7916,8.5041,-160.3302,-54.1776,60.5982,109.6225,137.9865,49.9992
17.6300,52.1972,86.3039,-132.3705,64.5792,-8.3023,9.0778,-170.3415,-47.8596,54.0111,108.1797,139.4502,49.9991
17.6400,52.8430,86.2209,-132.2798,62.8275,-8.7487,9.5843,-179.6257,-41.3417,47.1708,106.7689,140.8821,49.9990
17.6500,53.4712,86.1334,-132.1839,60.9866,-9.1292,10.0212,-188.1639,-34.6858,40.1352,105.3922,142.2799,49.9989
17.6600,54.0811,86.0421,-132.0837,59.0642,-9.4425,10.3870,-195.9428,-27.9528,32.9635,104.0515,143.6417,49.9988
17.6700,54.6717,85.9477,-131.9798,57.0678,-9.6882,10.6805,-202.9543,-21.2024,25.7149,102.7487,144.9655,49.9987
17.6800,55.2424,85.8508,-131.8730,55.0051,-9.8665,10.9013,-209.1947,-14.4923,18.4487,101.4856,146.2496,49.9985
17.6900,55.7925,85.7521,-131.7640,52.8839,-9.9781,11.0495,-214.6641,-7.8780,11.2238,100.2638,147.4921,49.9984
17.7000,56.3213,85.6523,-131.6535,50.7118,-10.0241,11.1258,-219.3659,-1.4120,4.0976,99.0850,148.6915,49.9983
17.7100,56.8284,85.5521,-131.5423,48.4966,-10.0063,11.1314,-223.3057,4.8560,-2.8738,97.9505,149.8463,49.9982
17.7200,57.3134,85.4520,-131.4309,46.2457,-9.9270,11.0683,-226.4910,10.8800,-9.6360,96.8617,150.9552,49.9981
17.7300,57.7759,85.3528,-131.3203,43.9668,-9.7887,10.9387,-228.9300,16.6173,-16.1372,95.8196,152.0169,49.9980
17.7400,58.2155,85.2549,-131.2109,41.6671,-9.5946,10.7455,-230.6316,22.0287,-22.3280,94.8254,153.0303,49.9980
17.7500,58.6322,85.1589,-131.1034,39.3541,-9.3481,10.4921,-231.6039,27.0787,-28.1620,93.8799,153.9945,49.9979
17.7600,59.0257,85.0655,-130.9985,37.0350,-9.0530,10.1823,-231.8545,31.7355,-33.5959,92.9838,154.9087,49.9979
17.7700,59.3961,84.9749,-130.8967,34.7170,-8.7134,9.8202,-231.3893,35.9711,-38.5899,92.1378,155.7723,49.9979
17.7800,59.7433,84.8878,-130.7985,32.4072,-8.3336,9.4105,-230.2123,39.7607,-43.1078,91.3423,156.5848,49.9979
17.7900,60.0673,84.8045,-130.7044,30.1128,-7.9182,8.9581,-228.3249,43.0832,-47.1173,90.5974,157.3460,49.9979
17.8000,60.3685,84.7253,-130.6148,27.8407,-7.4719,8.4682,-225.7261,45.9211,-50.5900,89.9032,158.0557,49.9980
17.8100,60.6469,84.6506,-130.5301,25.5983,-6.9998,7.9463,-222.4115,48.2599,-53.5018,89.2598,158.7139,49.9980
17.8200,60.9028,84.5806,-130.4506,23.3925,-6.5067,7.3981,-218.3735,50.0887,-55.8325,88.6666,159.3211,49.9981
17.8300,61.1368,84.5155,-130.3767,21.2308,-5.9980,6.8296,-213.6011,51.3993,-57.5663,88.1233,159.8776,49.9982
17.8400,61.3491,84.4555,-130.3084,19.1205,-5.4788,6.2468,-208.0795,52.1868,-58.6918,87.6292,160.3841,49.9982
17.8500,61.5403,84.4007,-130.2459,17.0692,-4.9543,5.6558,-201.7906,52.4492,-59.2016,87.1834,160.8414,49.9983
17.8600,61.7110,84.3512,-130.1893,15.0847,-4.4298,5.0628,-194.7123,52.1871,-59.0925,86.7848,161.2508,49.9984
17.8700,61.8618,84.3069,-130.1387,13.1750,-3.9105,4.4739,-186.8192,51.4038,-58.3655,86.4320,161.6134,49.9985
17.8800,61.9936,84.2678,-130.0940,11.3483,-3.4017,3.8955,-178.0824,50.1050,-57.0253,86.1235,161.9309,49.9986
17.8900,62.1071,84.2338,-130.0550,9.6133,-2.9084,3.3334,-168.4699,48.2987,-55.0801,85.8575,162.2049,49.9988
17.9000,62.2032,84.2047,-130.0217,7.9789,-2.4357,2.7939,-157.9469,45.9950,-52.5415,85.6321,162.4376,49.9989
17.9100,62.2830,84.1803,-129.9937,6.4544,-1.9885,2.2826,-146.4759,43.2055,-49.4240,85.4450,162.6313,49.9990
17.9200,62.3475,84.1604,-129.9709,5.0494,-1.5716,1.8054,-134.0173,39.9434,-45.7442,85.2936,162.7883,49.9990
17.9300,62.3980,84.1447,-129.9529,3.7740,-1.1897,1.3677,-120.5298,36.2228,-41.5206,85.1753,162.9116,49.9991
17.9400,62.4358,84.1328,-129.9392,2.6388,-0.8472,0.9750,-105.9712,32.0585,-36.7729,85.0871,163.0042,49.9992
17.9500,62.4621,84.1244,-129.9294,1.6546,-0.5485,0.6323,-90.2986,27.4650,-31.5208,85.0255,163.0694,49.9993
17.9600,62.4787,84.1189,-129.9231,0.8328,-0.2979,0.3446,-73.4692,22.4562,-25.7833,84.9872,163.1108,49.9994
17.9700,62.4870,84.1159,-129.9197,0.1852,-0.0994,0.1166,-55.4415,17.0445,-19.5776,84.9683,163.1324,49.9994
17.9800,62.4889,84.1149,-129.9185,-0.2760,0.0430,-0.0470,-36.1752,11.2399,-12.9178,84.9647,163.1382,49.9995
17.9900,62.4861,84.1153,-129.9190,-0.5383,0.1254,-0.1418,-13.1138,4.1202,-4.7380,84.9719,163.1329,49.9995
18.0000,62.4807,84.1166,-129.9204,-0.5383,0.1254,-0.1418,0.0000,0.0000,0.0000,84.9852,163.1211,49.9996
18.0100,62.4748,84.1180,-129.9220,-0.5298,0.0572,-0.1749,5.5898,-15.6533,-3.9761,84.9997,163.1080,49.9996
18.0200,62.4695,84.1186,-129.9238,-0.4769,-0.1691,-0.2428,5.0313,-29.1423,-9.4087,85.0127,163.0962,49.9972
18.0300,62.4648,84.1169,-129.9262,-0.4292,-0.5256,-0.3631,4.5286,-41.7314,-14.4600,85.0244,163.0856,49.9877
18.0400,62.4605,84.1116,-129.9298,-0.3863,-1.0037,-0.5320,4.0761,-53.4582,-19.1333,85.0350,163.0760,49.9665
18.0500,62.4566,84.1016,-129.9352,-0.3477,-1.5948,-0.7457,3.6688,-64.3624,-23.4287,85.0445,163.0674,49.9297
18.0600,62.4531,84.0857,-129.9426,-0.3129,-2.2909,-1.0006,3.3021,-74.4852,-27.3440,85.0530,163.0596,49.8733
18.0700,62.4500,84.0627,-129.9526,-0.2816,-3.0845,-1.2926,2.9721,-83.8683,-30.8757,85.0607,163.0527,49.7939
18.0800,62.4472,84.0319,-129.9655,-0.2535,-3.9683,-1.6181,2.6750,-92.5530,-34.0192,85.0676,163.0464,49.6881
18.0900,62.4447,83.9922,-129.9817,-0.2281,-4.9356,-1.9730,2.4076,-100.5796,-36.7698,85.0738,163.0407,49.5531
18.1000,62.4424,83.9429,-130.0015,-0.2053,-5.9799,-2.3535,2.1670,-107.9872,-39.1230,85.0794,163.0355,49.3861
18.1100,62.4403,83.8831,-130.0250,-0.1848,-7.0953,-2.7555,1.9503,-114.8123,-41.0751,85.0844,163.0308,49.1847
18.1200,62.4385,83.8121,-130.0525,-0.1663,-8.2761,-3.1750,1.7554,-121.0896,-42.6235,85.0889,163.0266,48.9466
18.1300,62.4368,83.7294,-130.0843,-0.1497,-9.5171,-3.6079,1.5799,-126.8506,-43.7667,85.0929,163.0227,48.6698
18.1400,62.4353,83.6342,-130.1204,-0.1347,-10.8132,-4.0503,1.4219,-132.1239,-44.5050,85.0964,163.0191,48.3526
18.1500,62.4340,83.5260,-130.1609,-0.1213,-12.1596,-4.4980,1.2798,-136.9348,-44.8405,85.0996,163.0158,47.9936
18.1600,62.4328,83.4045,-130.2059,-0.1091,-13.5519,-4.9471,1.1518,-141.3055,-44.7769,85.1023,163.0127,47.5913
18.1700,62.4317,83.2689,-130.2553,-0.0982,-14.9857,-5.3936,1.0367,-145.2544,-44.3202,85.1048,163.0098,47.1448
18.1800,62.4307,83.1191,-130.3093,-0.0884,-16.4569,-5.8335,0.9330,-148.7967,-43.4782,85.1069,163.0071,46.6531
18.1900,62.4298,82.9545,-130.3676,-0.0796,-17.9616,-6.2631,0.8397,-151.9439,-42.2611,85.1088,163.0045,46.1155
18.2000,62.4290,82.7749,-130.4302,-0.0716,-19.4958,-6.6787,0.7558,-154.7045,-40.6809,85.1103,163.0020,45.5316
18.2100,62.4283,82.5799,-130.4970,-0.0644,-21.0557,-7.0768,0.6802,-157.0833,-38.7519,85.1116,162.9995,44.9010
18.2200,62.4276,82.3694,-130.5678,-0.0580,-22.6375,-7.4538,0.6122,-159.0822,-36.4904,85.1127,162.9972,44.2237
18.2300,62.4271,82.1430,-130.6423,-0.0522,-24.2374,-7.8066,0.5510,-160.7002,-33.9145,85.1136,162.9948,43.4996
18.2400,62.4265,81.9006,-130.7204,-0.0470,-25.8515,-8.1321,0.4959,-161.9336,-31.0446,85.1143,162.9925,42.7290
18.2500,62.4261,81.6421,-130.8017,-0.0423,-27.4760,-8.4275,0.4463,-162.7761,-27.9026,85.1148,162.9902,41.9122
18.2600,62.4257,81.3674,-130.8860,-0.0381,-29.1070,-8.6901,0.4017,-163.2196,-24.5122,85.1151,162.9878,41.0497
18.2700,62.4253,81.0763,-130.9729,-0.0343,-30.7404,-8.9177,0.3615,-163.2538,-20.8990,85.1152,162.9855,40.1423
18.2800,62.4249,80.7689,-131.0621,-0.0308,-32.3721,-9.1081,0.3254,-162.8672,-17.0897,85.1152,162.9831,39.1906
18.2900,62.4246,80.4452,-131.1531,-0.0277,-33.9978,-9.2595,0.2928,-162.0472,-13.1124,85.1151,162.9807,38.1958
18.3000,62.4243,80.1052,-131.2457,-0.0250,-35.6130,-9.3704,0.2636,-160.7804,-8.9967,85.1149,162.9783,37.1587
18.3100,62.4241,79.7491,-131.3394,-0.0225,-37.2134,-9.4394,0.2372,-159.0533,-4.7727,85.1145,162.9759,36.0807
18.3200,62.4239,79.3769,-131.4338,-0.0202,-38.7941,-9.4658,0.2135,-156.8523,-0.4719,85.1140,162.9734,34.9630
18.3300,62.4237,78.9890,-131.5285,-0.0182,-40.3504,-9.4489,0.1921,-154.1647,3.8742,85.1134,162.9709,33.8071
18.3400,62.4235,78.5855,-131.6230,-0.0164,-41.8774,-9.3883,0.1729,-150.9787,8.2331,85.1128,162.9684,32.6145
18.3500,62.4233,78.1667,-131.7169,-0.0147,-43.3700,-9.2842,0.1556,-147.2840,12.5725,85.1121,162.9659,31.3868
18.3600,62.4232,77.7330,-131.8097,-0.0133,-44.8231,-9.1369,0.1401,-143.0722,16.8599,85.1113,162.9634,30.1257
18.3700,62.4230,77.2848,-131.9011,-0.0119,-46.2314,-8.9470,0.1261,-138.3371,21.0632,85.1104,162.9608,28.8330
18.3800,62.4229,76.8225,-131.9906,-0.0107,-47.5898,-8.7156,0.1135,-133.0753,25.1507,85.1096,162.9583,27.5107
18.3900,62.4228,76.3466,-132.0777,-0.0097,-48.8929,-8.4440,0.1021,-127.2866,29.0916,85.1087,162.9559,26.1606
18.4000,62.4227,75.8576,-132.1621,-0.0087,-50.1355,-8.1338,0.0919,-120.9738,32.8560,85.1077,162.9534,24.7849
18.4100,62.4226,75.3563,-132.2435,-0.0078,-51.3124,-7.7869,0.0827,-114.1436,36.4154,85.1068,162.9510,23.3855
18.4200,62.4226,74.8431,-132.3214,-0.0071,-52.4184,-7.4055,0.0744,-106.8064,39.7426,85.1059,162.9487,21.9648
18.4300,62.4225,74.3190,-132.3954,-0.0063,-53.4485,-6.9920,0.0670,-98.9767,42.8125,85.1049,162.9464,20.5248
18.4400,62.4224,73.7845,-132.4653,-0.0057,-54.3979,-6.5492,0.0603,-90.6728,45.6017,85.1040,162.9442,19.0679
18.4500,62.4224,73.2405,-132.5308,-0.0051,-55.2620,-6.0800,0.0543,-81.9174,48.0893,85.1031,162.9421,17.5964
18.4600,62.4223,72.6879,-132.5916,-0.0046,-56.0363,-5.5874,0.0488,-72.7371,50.2566,85.1022,162.9400,16.1125
18.4700,62.4223,72.1275,-132.6475,-0.0042,-56.7167,-5.0749,0.0440,-63.1623,52.0879,85.1014,162.9382,14.6186
18.4800,62.4222,71.5603,-132.6982,-0.0037,-57.2995,-4.5457,0.0396,-53.2273,53.5701,85.1006,162.9364,13.1172
18.4900,62.4222,70.9874,-132.7437,-0.0034,-57.7813,-4.0035,0.0356,-42.9697,54.6929,85.0999,162.9347,11.6106
18.5000,62.4221,70.4095,-132.7837,-0.0030,-58.1589,-3.4518,0.0320,-32.4303,55.4495,85.0993,162.9332,10.1013
18.5100,62.4221,69.8279,-132.8183,-0.0027,-58.4299,-2.8945,0.0288,-21.6527,55.8359,85.0987,162.9319,8.5917
18.5200,62.4221,69.2437,-132.8472,-0.0025,-58.5920,-2.3351,0.0260,-10.6828,55.8514,85.0981,162.9307,7.0842
18.5300,62.4221,68.6577,-132.8705,-0.0022,-58.6435,-1.7774,0.0234,0.4315,55.4985,85.0977,162.9296,5.5812
18.5400,62.4220,68.0713,-132.8883,-0.0020,-58.5834,-1.2251,0.0210,11.6409,54.7831,85.0973,162.9288,4.0852
18.5500,62.4220,67.4855,-132.9006,-0.0018,-58.4107,-0.6818,0.0189,22.8952,53.7139,85.0970,162.9281,2.5986
18.5600,62.4220,66.9014,-132.9074,-0.0016,-58.1255,-0.1509,0.0170,34.1437,52.3029,85.0968,162.9276,1.1236
18.5700,62.4220,66.3201,-132.9089,-0.0015,-57.7279,0.3643,0.0153,45.3356,50.5647,85.0967,162.9272,-0.3372
18.5800,62.4220,65.7428,-132.9053,-0.0013,-57.2187,0.8604,0.0138,56.4206,48.5170,85.0967,162.9271,-1.7817
18.5900,62.4220,65.1706,-132.8967,-0.0012,-56.5994,1.3346,0.0124,67.3493,46.1798,85.0967,162.9271,-3.2075
18.6000,62.4220,64.6046,-132.8833,-0.0011,-55.8718,1.7840,0.0112,78.0735,43.5756,85.0969,162.9273,-4.6125
18.6100,62.4219,64.0459,-132.8655,-0.0010,-55.0380,2.2061,0.0101,88.5466,40.7288,85.0971,162.9277,-5.9944
18.6200,62.4219,63.4955,-132.8434,-0.0009,-54.1008,2.5986,0.0090,98.7238,37.6659,85.0974,162.9283,-7.3511
18.6300,62.4219,62.9545,-132.8174,-0.0008,-53.0635,2.9594,0.0081,108.5624,34.4148,85.0979,162.9290,-8.6806
18.6400,62.4219,62.4239,-132.7878,-0.0007,-51.9296,3.2869,0.0073,118.0219,31.0047,85.0983,162.9299,-9.9809
18.6500,62.4219,61.9046,-132.7550,-0.0006,-50.7031,3.5795,0.0066,127.0641,27.4659,85.0989,162.9309,-11.2501
18.6600,62.4219,61.3976,-132.7192,-0.0006,-49.3883,3.8362,0.0059,135.6533,23.8294,85.0996,162.9321,-12.4863
18.6700,62.4219,60.9037,-132.6808,-0.0005,-47.9900,4.0561,0.0053,143.7562,20.1266,85.1003,162.9334,-13.6879
18.6800,62.4219,60.4238,-132.6402,-0.0005,-46.5132,4.2388,0.0048,151.3417,16.3892,85.1011,162.9349,-14.8531
18.6900,62.4219,59.9587,-132.5979,-0.0004,-44.9632,4.3839,0.0043,158.3810,12.6487,85.1019,162.9365,-15.9804
18.7000,62.4219,59.5090,-132.5540,-0.0004,-43.3456,4.4917,0.0039,164.8474,8.9361,85.1028,162.9382,-17.0685
18.7100,62.4219,59.0756,-132.5091,-0.0003,-41.6662,4.5626,0.0035,170.7162,5.2818,85.1038,162.9400,-18.1159
18.7200,62.4219,58.6589,-132.4635,-0.0003,-39.9312,4.5974,0.0032,175.9644,1.7156,85.1047,162.9419,-19.1214
18.7300,62.4219,58.2596,-132.4175,-0.0003,-38.1469,4.5969,0.0028,180.5704,-1.7341,85.1058,162.9438,-20.0839
18.7400,62.4219,57.8781,-132.3715,-0.0002,-36.3198,4.5627,0.0026,184.5142,-5.0403,85.1068,162.9458,-21.0025
18.7500,62.4219,57.5149,-132.3259,-0.0002,-34.4566,4.4961,0.0023,187.7767,-8.1771,85.1079,162.9479,-21.8763
18.7600,62.4219,57.1704,-132.2809,-0.0002,-32.5643,4.3991,0.0021,190.3396,-11.1208,85.1090,162.9500,-22.7047
18.7700,62.4219,56.8447,-132.2369,-0.0002,-30.6498,4.2737,0.0019,192.1855,-13.8493,85.1101,162.9521,-23.4870
18.7800,62.4219,56.5382,-132.1942,-0.0002,-28.7206,4.1222,0.0017,193.2972,-16.3425,85.1112,162.9542,-24.2229
18.7900,62.4219,56.2510,-132.1530,-0.0001,-26.7839,3.9469,0.0015,193.6579,-18.5824,85.1123,162.9563,-24.9122
18.8000,62.4219,55.9832,-132.1135,-0.0001,-24.8474,3.7505,0.0014,193.2506,-20.5535,85.1134,162.9584,-25.5546
18.8100,62.4219,55.7347,-132.0760,-0.0001,-22.9189,3.5358,0.0012,192.0585,-22.2423,85.1145,162.9605,-26.1504
18.8200,62.4219,55.5055,-132.0407,-0.0001,-21.0062,3.3057,0.0011,190.0644,-23.6379,85.1156,162.9625,-26.6998
18.8300,62.4219,55.2955,-132.0076,-0.0001,-19.1176,3.0630,0.0010,187.2506,-24.7319,85.1166,162.9644,-27.2032
18.8400,62.4219,55.1043,-131.9770,-0.0001,-17.2612,2.8110,0.0009,183.5993,-25.5180,85.1176,162.9664,-27.6612
18.8500,62.4219,54.9317,-131.9489,-0.0001,-15.4456,2.5527,0.0008,179.0919,-25.9928,85.1186,162.9682,-28.0746
18.8600,62.4219,54.7772,-131.9233,-0.0001,-13.6794,2.2912,0.0007,173.7092,-26.1550,85.1195,162.9699,-28.4445
18.8700,62.4219,54.6404,-131.9004,-0.0001,-11.9714,2.0296,0.0006,167.4315,-26.0057,85.1204,162.9716,-28.7720
18.8800,62.4219,54.5207,-131.8801,-0.0001,-10.3308,1.7711,0.0006,160.2386,-25.5483,85.1212,162.9732,-29.0586
18.8900,62.4219,54.4174,-131.8624,-0.0000,-8.7667,1.5186,0.0005,152.1097,-24.7881,85.1220,162.9747,-29.3059
18.9000,62.4218,54.3297,-131.8472,-0.0000,-7.2886,1.2753,0.0005,143.0233,-23.7326,85.1227,162.9761,-29.5157
18.9100,62.4218,54.2568,-131.8345,-0.0000,-5.9062,1.0440,0.0004,132.9575,-22.3907,85.1234,162.9774,-29.6900
18.9200,62.4218,54.1978,-131.8240,-0.0000,-4.6294,0.8275,0.0004,121.8900,-20.7727,85.1240,162.9786,-29.8313
18.9300,62.4218,54.1515,-131.8158,-0.0000,-3.4684,0.6285,0.0003,109.7981,-18.8901,85.1246,162.9797,-29.9420
18.9400,62.4218,54.1168,-131.8095,-0.0000,-2.4335,0.4497,0.0003,96.6589,-16.7547,85.1251,162.9807,-30.0249
18.9500,62.4218,54.0925,-131.8050,-0.0000,-1.5352,0.2934,0.0003,82.4491,-14.3788,85.1256,162.9816,-30.0830
18.9600,62.4218,54.0771,-131.8020,-0.0000,-0.7845,0.1621,0.0003,67.1453,-11.7741,85.1260,162.9825,-30.1196
18.9700,62.4218,54.0693,-131.8004,-0.0000,-0.1923,0.0579,0.0002,50.7239,-8.9513,85.1264,162.9832,-30.1382
18.9800,62.4218,54.0673,-131.7998,-0.0000,0.2300,-0.0169,0.0002,33.1614,-5.9193,85.1268,162.9839,-30.1426
18.9900,62.4218,54.0696,-131.8000,-0.0000,0.4709,-0.0604,0.0001,12.0459,-2.1760,85.1271,162.9845,-30.1370
19.0000,62.4218,54.0744,-131.8006,-0.0000,0.4709,-0.0604,0.0000,0.0000,0.0000,85.1274,162.9850,-30.1255
19.0100,62.4218,54.0795,-131.8013,-0.0000,0.5682,-0.0809,0.0001,15.0943,-2.7523,85.1277,162.9855,-30.1130
19.0200,62.4218,54.0852,-131.8021,-0.0000,0.8206,-0.1257,0.0001,34.6870,-6.0827,85.1279,162.9860,-30.0992
19.0300,62.4218,54.0934,-131.8034,-0.0000,1.2620,-0.2025,0.0001,52.9340,-9.1727,85.1281,162.9864,-30.0795
19.0400,62.4218,54.1060,-131.8054,-0.0000,1.8792,-0.3091,0.0001,69.8795,-12.0211,85.1283,162.9867,-30.0491
19.0500,62.4218,54.1248,-131.8085,-0.0000,2.6596,-0.4430,0.0001,85.5653,-14.6234,85.1285,162.9871,-30.0040
19.0600,62.4218,54.1514,-131.8129,-0.0000,3.5905,-0.6016,0.0001,100.0313,-16.9723,85.1286,162.9873,-29.9402
19.0700,62.4218,54.1873,-131.8189,-0.0000,4.6602,-0.7824,0.0001,113.3157,-19.0592,85.1287,162.9876,-29.8541
19.0800,62.4218,54.2339,-131.8268,-0.0000,5.8569,-0.9828,0.0001,125.4549,-20.8746,85.1288,162.9878,-29.7423
19.0900,62.4218,54.2925,-131.8366,-0.0000,7.1693,-1.1999,0.0001,136.4838,-22.4087,85.1289,162.9879,-29.6019
19.1000,62.4218,54.3642,-131.8486,-0.0000,8.5865,-1.4309,0.0001,146.4356,-23.6524,85.1290,162.9881,-29.4300
19.1100,62.4218,54.4501,-131.8629,-0.0000,10.0980,-1.6729,0.0001,155.3423,-24.5973,85.1290,162.9881,-29.2242
19.1200,62.4218,54.5510,-131.8796,-0.0000,11.6934,-1.9229,0.0000,163.2344,-25.2363,85.1290,162.9881,-28.9821
19.1300,62.4218,54.6680,-131.8989,-0.0000,13.3627,-2.1777,0.0000,170.1411,-25.5640,85.1290,162.9881,-28.7017
19.1400,62.4218,54.8016,-131.9206,-0.0000,15.0962,-2.4342,0.0000,176.0901,-25.5768,85.1289,162.9879,-28.3814
19.1500,62.4218,54.9526,-131.9450,-0.0000,16.8845,-2.6892,0.0000,181.1082,-25.2732,85.1288,162.9877,-28.0194
19.1600,62.4218,55.1214,-131.9719,-0.0000,18.7184,-2.9396,0.0000,185.2207,-24.6538,85.1287,162.9875,-27.6145
19.1700,62.4218,55.3086,-132.0013,-0.0000,20.5889,-3.1823,0.0000,188.4520,-23.7217,85.1285,162.9871,-27.1656
19.1800,62.4218,55.5145,-132.0331,-0.0000,22.4874,-3.4141,0.0000,190.8252,-22.4823,85.1282,162.9866,-26.6717
19.1900,62.4218,55.7394,-132.0672,-0.0000,24.4054,-3.6319,0.0000,192.3627,-20.9434,85.1279,162.9861,-26.1322
19.2000,62.4218,55.9834,-132.1036,-0.0000,26.3347,-3.8329,0.0000,193.0860,-19.1153,85.1276,162.9854,-25.5465
19.2100,62.4218,56.2468,-132.1419,-0.0000,28.2671,-4.0142,0.0000,193.0159,-17.0106,85.1272,162.9846,-24.9143
19.2200,62.4218,56.5294,-132.1820,-0.0000,30.1950,-4.1731,0.0000,192.1726,-14.6442,85.1267,162.9837,-24.2355
19.2300,62.4218,56.8314,-132.2238,-0.0000,32.1106,-4.3071,0.0000,190.5762,-12.0335,85.1262,162.9827,-23.5101
19.2400,62.4218,57.1525,-132.2668,-0.0000,34.0065,-4.4138,0.0000,188.2463,-9.1978,85.1256,162.9816,-22.7382
19.2500,62.4218,57.4926,-132.3110,-0.0000,35.8755,-4.4911,0.0000,185.2029,-6.1585,85.1250,162.9804,-21.9202
19.2600,62.4218,57.8513,-132.3559,-0.0000,37.7106,-4.5370,0.0000,181.4660,-2.9390,85.1243,162.9790,-21.0567
19.2700,62.4218,58.2284,-132.4013,-0.0000,39.5048,-4.5499,0.0000,177.0563,0.4356,85.1235,162.9776,-20.1483
19.2800,62.4218,58.6235,-132.4467,-0.0000,41.2517,-4.5283,0.0000,171.9951,3.9387,85.1227,162.9760,-19.1957
19.2900,62.4218,59.0360,-132.4920,-0.0000,42.9447,-4.4711,0.0000,166.3049,7.5422,85.1218,162.9744,-18.2000
19.3000,62.4218,59.4654,-132.5367,-0.0000,44.5778,-4.3774,0.0000,160.0091,11.2170,85.1209,162.9726,-17.1621
19.3100,62.4218,59.9112,-132.5805,-0.0000,46.1449,-4.2467,0.0000,153.1329,14.9329,85.1199,162.9707,-16.0833
19.3200,62.4218,60.3727,-132.6230,-0.0000,47.6404,-4.0788,0.0000,145.7029,18.6590,85.1189,162.9688,-14.9649
19.3300,62.4218,60.8491,-132.6638,-0.0000,49.0590,-3.8736,0.0000,137.7476,22.3640,85.1179,162.9668,-13.8083
19.3400,62.4218,61.3396,-132.7025,-0.0000,50.3954,-3.6315,0.0000,129.2975,26.0163,85.1168,162.9647,-12.6150
19.3500,62.4218,61.8436,-132.7388,-0.0000,51.6449,-3.3532,0.0000,120.3854,29.5844,85.1157,162.9626,-11.3866
19.3600,62.4218,62.3601,-132.7724,-0.0000,52.8031,-3.0398,0.0000,111.0461,33.0373,85.1145,162.9604,-10.1248
19.3700,62.4218,62.8881,-132.8028,-0.0000,53.8658,-2.6925,0.0000,101.3168,36.3442,85.1134,162.9582,-8.8316
19.3800,62.4218,63.4267,-132.8297,-0.0000,54.8294,-2.3129,0.0000,91.2368,39.4756,85.1122,162.9560,-7.5086
